"","city_origin","city_destination","origin_lat","origin_long","destin_lat","destin_long"
"3110","MorganCity","StMarksI/NO",29.6993748,-91.20677,NA,NA
"3111","SevenMileBridge","DryTortugas",24.7023719,-81.1550476,24.633333,-82.92
"3112","MorganCity","StMarksI/NO",29.6993748,-91.20677,NA,NA
"3113","SevenMileBridge","DryTortugas",24.7023719,-81.1550476,24.633333,-82.92
"3114","MorganCity","StMarksI/NO",29.6993748,-91.20677,NA,NA
"3115","SevenMileBridge","DryTortugas",24.7023719,-81.1550476,24.633333,-82.92
"3116","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3117","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3118","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3119","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3120","SevenMileBridge","DryTortugas",24.7023719,-81.1550476,24.633333,-82.92
"3121","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3122","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3123","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3124","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3125","SevenMileBridge","DryTortugas",24.7023719,-81.1550476,24.633333,-82.92
"3126","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3127","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3128","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3129","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3130","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3131","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3132","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3133","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3134","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3135","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3136","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3137","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3138","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3139","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3140","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3141","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3142","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3143","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3144","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3145","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3146","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3147","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3148","IntracoastalCity","GrandIsle",29.7843773,-92.1562386,29.2366172,-89.9872941
"3149","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3150","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3151","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3152","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3153","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3154","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3155","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3156","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3157","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3158","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3159","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3160","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3161","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3162","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3163","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3164","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3165","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3166","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3167","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3168","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3169","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3170","GrandIsle","ApalachicolaI/NOLP",29.2366172,-89.9872941,29.7257675,-84.9832435
"3171","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3172","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3173","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3174","PearlRiver","Apalachicola",30.3760264,-89.7483972,29.7257675,-84.9832435
"3175","PearlRiver","GrandIsle",30.3760264,-89.7483972,29.2366172,-89.9872941
"3176","Apalachicola","Yankeetown",29.7257675,-84.9832435,29.0299729,-82.7159396
"3177","PearlRiver","Apalachicola",30.3760264,-89.7483972,29.7257675,-84.9832435
"3178","PearlRiver","GrandIsle",30.3760264,-89.7483972,29.2366172,-89.9872941
"3179","PearlRiver","Apalachicola",30.3760264,-89.7483972,29.7257675,-84.9832435
"3180","AL/MSBorder","Apalachicola",NA,NA,29.7257675,-84.9832435
"3181","MississippiRiver","Sargent",38.3349047,-92.2113914,41.2920893,-72.9240501
"3182","MississippiRiver","Sargent",38.3349047,-92.2113914,41.2920893,-72.9240501
"3183","MississippiRiver","Sargent",38.3349047,-92.2113914,41.2920893,-72.9240501
"3184","MississippiRiver","Sargent",38.3349047,-92.2113914,41.2920893,-72.9240501
"3185","MississippiRiver","Sargent",38.3349047,-92.2113914,41.2920893,-72.9240501
"3186","MorganCity","Sargent",29.6993748,-91.20677,41.2920893,-72.9240501
"3187","MorganCity","Sargent",29.6993748,-91.20677,41.2920893,-72.9240501
"3188","MorganCity","SanLuisPass",29.6993748,-91.20677,29.0824652,-95.1215959
"3189","MorganCity","SanLuisPass",29.6993748,-91.20677,29.0824652,-95.1215959
"3190","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3191","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3192","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3193","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3194","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3195","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3196","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3197","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3198","FloridaCity","AncloteKeyI/FB",25.4478898,-80.4792237,NA,NA
"3199","FloridaCity","SevenMileBridge",25.4478898,-80.4792237,24.7023719,-81.1550476
"3200","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3201","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3202","FloridaCity","AncloteKeyI/FB",25.4478898,-80.4792237,NA,NA
"3203","FloridaCity","SevenMileBridge",25.4478898,-80.4792237,24.7023719,-81.1550476
"3204","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3205","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3206","FloridaCity","SuwanneeRiverI/FB",25.4478898,-80.4792237,30.0098906,-82.8789266
"3207","FloridaCity","SevenMileBridge",25.4478898,-80.4792237,24.7023719,-81.1550476
"3208","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3209","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3210","CapeSable","AncloteKey",25.2728989,-81.1214658,28.1681593,-82.8451501
"3211","FloridaCity","OchlockoneeRiverI/FB",25.4478898,-80.4792237,NA,NA
"3212","FloridaCity","SevenMileBridge",25.4478898,-80.4792237,24.7023719,-81.1550476
"3213","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3214","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3215","CapeSable","AncloteKey",25.2728989,-81.1214658,28.1681593,-82.8451501
"3216","FloridaCity","OchlockoneeRiverI/FB",25.4478898,-80.4792237,NA,NA
"3217","FloridaCity","SevenMileBridge",25.4478898,-80.4792237,24.7023719,-81.1550476
"3218","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3219","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3220","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3221","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3222","CapeSable","SuwanneeRiver",25.2728989,-81.1214658,30.0098906,-82.8789266
"3223","SuwanneeRiver","OchlockoneeRiver",30.0098906,-82.8789266,30.1473357,-84.6161724
"3224","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3225","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3226","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3227","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3228","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3229","CapeSable","SuwanneeRiver",25.2728989,-81.1214658,30.0098906,-82.8789266
"3230","SuwanneeRiver","OchlockoneeRiver",30.0098906,-82.8789266,30.1473357,-84.6161724
"3231","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3232","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3233","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3234","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3235","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3236","CapeSable","SuwanneeRiver",25.2728989,-81.1214658,30.0098906,-82.8789266
"3237","SuwanneeRiver","OchlockoneeRiver",30.0098906,-82.8789266,30.1473357,-84.6161724
"3238","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3239","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3240","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3241","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3242","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3243","CapeSable","OchlockoneeRiver",25.2728989,-81.1214658,30.1473357,-84.6161724
"3244","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3245","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3246","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3247","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3248","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3249","CapeSable","OchlockoneeRiver",25.2728989,-81.1214658,30.1473357,-84.6161724
"3250","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3251","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3252","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3253","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3254","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3255","CapeSable","OchlockoneeRiver",25.2728989,-81.1214658,30.1473357,-84.6161724
"3256","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3257","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3258","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3259","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3260","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3261","CapeSable","IndianPass",25.2728989,-81.1214658,29.6904903,-85.2643618
"3262","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3263","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3264","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3265","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3266","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3267","CapeSable","IndianPass",25.2728989,-81.1214658,29.6904903,-85.2643618
"3268","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3269","FloridaCity","StAugustineI/LO",25.4478898,-80.4792237,NA,NA
"3270","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3271","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3272","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3273","CapeSable","IndianPass",25.2728989,-81.1214658,29.6904903,-85.2643618
"3274","CapeSable","SevenMileBridgeI/FB",25.2728989,-81.1214658,24.7023719,-81.1550476
"3275","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3276","Hallandale","StAugustineI/LO",25.9812024,-80.148379,NA,NA
"3277","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3278","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3279","Englewood","Chokoloskee",41.775305,-87.6416419,25.8128798,-81.3620233
"3280","SuwanneeRiver","Destin",30.0098906,-82.8789266,30.3935337,-86.4957833
"3281","AltamahaSound","SavannahRiver",31.3183605,-81.2931731,32.0377132,-80.8501103
"3282","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3283","Hallandale","StAugustineI/LO",25.9812024,-80.148379,NA,NA
"3284","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3285","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3286","Englewood","Chokoloskee",41.775305,-87.6416419,25.8128798,-81.3620233
"3287","SuwanneeRiver","Destin",30.0098906,-82.8789266,30.3935337,-86.4957833
"3288","AltamahaSound","SavannahRiver",31.3183605,-81.2931731,32.0377132,-80.8501103
"3289","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3290","DeerfieldBeach","StAugustineI/LO",26.3184123,-80.0997657,NA,NA
"3291","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3292","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3293","Englewood","Chokoloskee",41.775305,-87.6416419,25.8128798,-81.3620233
"3294","SuwanneeRiver","Destin",30.0098906,-82.8789266,30.3935337,-86.4957833
"3295","AltamahaSound","SavannahRiver",31.3183605,-81.2931731,32.0377132,-80.8501103
"3296","Englewood","SuwanneeRiver",41.775305,-87.6416419,30.0098906,-82.8789266
"3297","JupiterInlet","StAugustineI/LO",26.9443142,-80.0723599,NA,NA
"3298","Englewood","Chokoloskee",41.775305,-87.6416419,25.8128798,-81.3620233
"3299","SuwanneeRiver","Destin",30.0098906,-82.8789266,30.3935337,-86.4957833
"3300","StAugustine","AltamahaSound",29.9012437,-81.3124341,31.3183605,-81.2931731
"3301","CocoaBeach","SavannahRiver",28.3200067,-80.6075513,32.0377132,-80.8501103
"3302","BonitaBeach","Destin",26.3307323,-81.8456326,30.3935337,-86.4957833
"3303","CocoaBeach","SavannahRiver",28.3200067,-80.6075513,32.0377132,-80.8501103
"3304","Englewood","Destin",41.775305,-87.6416419,30.3935337,-86.4957833
"3305","CocoaBeach","SavannahRiver",28.3200067,-80.6075513,32.0377132,-80.8501103
"3306","Englewood","Destin",41.775305,-87.6416419,30.3935337,-86.4957833
"3307","CocoaBeach","SavannahRiver",28.3200067,-80.6075513,32.0377132,-80.8501103
"3308","AncloteKey","Apalachicola",28.1681593,-82.8451501,29.7257675,-84.9832435
"3309","CocoaBeach","SavannahRiver",28.3200067,-80.6075513,32.0377132,-80.8501103
"3310","AncloteKey","Apalachicola",28.1681593,-82.8451501,29.7257675,-84.9832435
"3311","FlaglerBeach","SouthSanteeRiver",29.4749754,-81.1270035,33.3731318,-79.8065356
"3312","AncloteKey","Apalachicola",28.1681593,-82.8451501,29.7257675,-84.9832435
"3313","FlaglerBeach","SouthSanteeRiver",29.4749754,-81.1270035,33.3731318,-79.8065356
"3314","AncloteKey","Apalachicola",28.1681593,-82.8451501,29.7257675,-84.9832435
"3315","FlaglerBeach","SouthSanteeRiver",29.4749754,-81.1270035,33.3731318,-79.8065356
"3316","AL/FLBorder","IntracoastalCity",30.2813962,-87.518181,29.7843773,-92.1562386
"3317","AL/FLBorder","IntracoastalCity",30.2813962,-87.518181,29.7843773,-92.1562386
"3318","AL/FLBorder","IntracoastalCity",30.2813962,-87.518181,29.7843773,-92.1562386
"3319","AL/FLBorder","IntracoastalCity",30.2813962,-87.518181,29.7843773,-92.1562386
"3320","AL/FLBorder","IntracoastalCity",30.2813962,-87.518181,29.7843773,-92.1562386
"3321","AL/FLBorder","IntracoastalCity",30.2813962,-87.518181,29.7843773,-92.1562386
"3322","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3323","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3324","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3325","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3326","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3327","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3328","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3329","MorganCity","IndianPass",29.6993748,-91.20677,29.6904903,-85.2643618
"3330","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3331","MorganCity","IndianPass",29.6993748,-91.20677,29.6904903,-85.2643618
"3332","PearlRiver","PanamaCity",30.3760264,-89.7483972,30.1588129,-85.6602058
"3333","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3334","GrandIsle","StMarks",29.2366172,-89.9872941,32.8904459,-96.8012714
"3335","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3336","PearlRiver","PanamaCity",30.3760264,-89.7483972,30.1588129,-85.6602058
"3337","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3338","GrandIsle","StMarks",29.2366172,-89.9872941,32.8904459,-96.8012714
"3339","MorganCity","GrandIsle",29.6993748,-91.20677,29.2366172,-89.9872941
"3340","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"3341","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3342","GrandIsle","SteinhatcheeRiver",29.2366172,-89.9872941,29.7145543,-83.3675713
"3343","PearlRiver","IndianPass",30.3760264,-89.7483972,29.6904903,-85.2643618
"3344","DryTortugas","DryTortugas",24.633333,-82.92,24.633333,-82.92
"3345","GrandIsle","SteinhatcheeRiver",29.2366172,-89.9872941,29.7145543,-83.3675713
"3346","Pascagoula","Destin",30.3657552,-88.5561272,30.3935337,-86.4957833
"3347","PearlRiver","Pascagoula",30.3760264,-89.7483972,30.3657552,-88.5561272
"3348","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3349","GrandIsle","Pascagoula",29.2366172,-89.9872941,30.3657552,-88.5561272
"3350","Destin","SteinhatcheeRiver",30.3935337,-86.4957833,29.7145543,-83.3675713
"3351","Pascagoula","Destin",30.3657552,-88.5561272,30.3935337,-86.4957833
"3352","PearlRiver","Pascagoula",30.3760264,-89.7483972,30.3657552,-88.5561272
"3353","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3354","GrandIsle","Pascagoula",29.2366172,-89.9872941,30.3657552,-88.5561272
"3355","Destin","SteinhatcheeRiver",30.3935337,-86.4957833,29.7145543,-83.3675713
"3356","Pascagoula","Destin",30.3657552,-88.5561272,30.3935337,-86.4957833
"3357","PearlRiver","Pascagoula",30.3760264,-89.7483972,30.3657552,-88.5561272
"3358","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3359","GrandIsle","Pascagoula",29.2366172,-89.9872941,30.3657552,-88.5561272
"3360","Destin","SteinhatcheeRiver",30.3935337,-86.4957833,29.7145543,-83.3675713
"3361","Pascagoula","Destin",30.3657552,-88.5561272,30.3935337,-86.4957833
"3362","PearlRiver","Pascagoula",30.3760264,-89.7483972,30.3657552,-88.5561272
"3363","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3364","GrandIsle","Pascagoula",29.2366172,-89.9872941,30.3657552,-88.5561272
"3365","Destin","SteinhatcheeRiver",30.3935337,-86.4957833,29.7145543,-83.3675713
"3366","Pascagoula","Destin",30.3657552,-88.5561272,30.3935337,-86.4957833
"3367","PearlRiver","Pascagoula",30.3760264,-89.7483972,30.3657552,-88.5561272
"3368","GrandIsle","Pascagoula",29.2366172,-89.9872941,30.3657552,-88.5561272
"3369","Destin","OchlockoneeRiver",30.3935337,-86.4957833,30.1473357,-84.6161724
"3370","AL/MSborder","PanamaCity",NA,NA,30.1588129,-85.6602058
"3371","MississippiRiver","SabinePass",38.3349047,-92.2113914,29.7263303,-93.8632203
"3372","MississippiRiver","SabinePass",38.3349047,-92.2113914,29.7263303,-93.8632203
"3373","MississippiRiver","SabinePass",38.3349047,-92.2113914,29.7263303,-93.8632203
"3374","MississippiRiver","SabinePass",38.3349047,-92.2113914,29.7263303,-93.8632203
"3375","Pascagoula","Destin",30.3657552,-88.5561272,30.3935337,-86.4957833
"3376","IntracoastalCity","Pascagoula",29.7843773,-92.1562386,30.3657552,-88.5561272
"3377","Pascagoula","Destin",30.3657552,-88.5561272,30.3935337,-86.4957833
"3378","IntracoastalCity","Pascagoula",29.7843773,-92.1562386,30.3657552,-88.5561272
"3379","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3380","IntracoastalCity","Destin",29.7843773,-92.1562386,30.3935337,-86.4957833
"3381","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3382","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3383","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3384","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3385","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3386","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3387","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3388","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3389","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3390","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3391","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3392","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3393","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3394","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3395","Destin","IndianPass",30.3935337,-86.4957833,29.6904903,-85.2643618
"3396","MorganCity","Destin",29.6993748,-91.20677,30.3935337,-86.4957833
"3397","DryTortugas","OceanReef",24.633333,-82.92,33.7399996,-78.8188352
"3398","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3399","DryTortugas","OceanReef",24.633333,-82.92,33.7399996,-78.8188352
"3400","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3401","DryTortugas","SevenMileBridge",24.633333,-82.92,24.7023719,-81.1550476
"3402","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3403","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3404","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3405","DryTortugas","SevenMileBridge",24.633333,-82.92,24.7023719,-81.1550476
"3406","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3407","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3408","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3409","DryTortugas","SevenMileBridge",24.633333,-82.92,24.7023719,-81.1550476
"3410","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3411","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3412","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3413","LongBoatKey","BonitaBeach",27.4125417,-82.6589881,26.3307323,-81.8456326
"3414","DryTortugas","SevenMileBridge",24.633333,-82.92,24.7023719,-81.1550476
"3415","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3416","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3417","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3418","LongBoatKey","BonitaBeach",27.4125417,-82.6589881,26.3307323,-81.8456326
"3419","DryTortugas","SevenMileBridge",24.633333,-82.92,24.7023719,-81.1550476
"3420","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3421","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3422","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3423","LongBoatKey","BonitaBeach",27.4125417,-82.6589881,26.3307323,-81.8456326
"3424","DryTortugas","SevenMileBridge",24.633333,-82.92,24.7023719,-81.1550476
"3425","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3426","SevenMileBridge","OceanReef",24.7023719,-81.1550476,33.7399996,-78.8188352
"3427","BonitaBeach","GoldenBeach",26.3307323,-81.8456326,25.9650919,-80.1222671
"3428","LongBoatKey","BonitaBeach",27.4125417,-82.6589881,26.3307323,-81.8456326
